loc_lat,loc_lng,count
-17.4139766,-66.1653224,4
17.7469291,-64.7075146,4
7.9271798,-72.5081768,4
55.0393457,-1.6931281,4
53.427122,-2.6604969,4
-4.327222,15.325833,4
18.237248,-65.6480292,4
49.4521018,11.0766654,4
32.1145102,-110.9392269,4
71.706936,-42.604303,4
28.7818982,83.7231619,4
21.4512531,91.9662737,4
8.825196499999999,-75.8240127,4
32.8205083,-97.35434210000001,4
15.3803485,73.8349952,4
-13.5376364,-71.9436143,4
33.51041350000001,126.4913534,4
13.444304,144.793731,4
24.7740241,141.3272846,4
-17.6991551,168.3185105,4
19.3972311,-102.039299,4
4.9757165,8.3417006,4
35.0488288,-106.5505835,4
46.1139551,-64.6788977,4
44.21776879999999,43.0877252,4
27.329495,97.42668909999999,4
70.2997711,-83.10757699999999,4
46.0044161,8.910109499999999,4
-13.2666576,-64.6125409,4
56.9041484,124.9038233,4
53.1355091,-57.6604364,4
45.6380195,5.8839137,4
38.848848,135,4
57.639815,-3.557703,4
-12.9110977,-38.3312411,4
45.66957070000001,9.7036313,4
7.130357699999999,125.64544,4
14.4949765,120.9114075,4
54.5651241,55.8841742,4
39.8141114,-82.92996699999999,4
28.2072168,-177.3734926,4
6.835201899999999,-63.35056059999999,4
38.2289185,-85.66539980000002,4
27.44139,109.69972,4
40.4167754,-3.7037902,4
53.0748279,132.9367253,4
26.8289443,75.8056178,4
-8.783723499999999,17.9898514,4
-27.5686496,153.008087,4
34.5900986,32.9892064,4
11.9253057,121.9535061,4
36.9043327,30.8018768,4
-15.330904,28.454345,4
-5.0122202,141.3470159,4
38.7965203,-76.8836261,4
49.67083299999999,73.33444410000001,4
-1.2415682,136.2043714,4
0.486974,25.3326504,4
40.3523988,-79.92704619999999,4
10.446315,-75.516454,4
36.1043671,-79.9351805,4
36.8933221,14.4288899,4
23.831457,91.2867777,4
53.8983407,-166.5442157,4
47.7926466,13.0029274,4
9.9280694,-84.0907246,4
61.6833669,96.38062029999999,4
49.9706602,5.6341847,4
30.4094159,-88.9252664,4
69.99674999999999,135.5713649,4
23.810332,90.4125181,4
44.820498,20.291691,4
12.2445533,125.0388164,4
12.6661944,108.0382475,4
38.175662,-85.7369231,4
53.8945552,-166.5400929,4
53.1470043,-0.6733374999999999,4
43.1716604,-79.92765059999999,4
39.4699075,-0.3762881,4
30.095919,31.362747,4
6.8226664,79.88737859999999,4
47.983951,1.77661,4
35.7595731,-79.01929969999999,4
4.396111,18.520279,4
23.69781,120.960515,4
-3.784721999999999,-73.308611,4
-8.0522404,-34.9286096,4
-34.605503,-58.5990473,4
31.6047881,-8.0210505,4
32.893585,13.275945,4
31.73359,118.871447,4
49.4544677,2.1115111,4
43.653226,-79.3831843,4
19.4212029,93.5458489,4
46.4289004,-105.8834368,4
33.890884,-117.2617329,4
33.8749586,-84.30281629999999,4
15.1449853,120.5887029,4
-4.1911407,-69.9414123,4
-22.0153729,166.2134277,4
21.485811,39.19250479999999,4
26.1064727,91.58604679999999,4
14.795372,120.2827303,4
