count,year,operator
1,1977,Bureau de Prospection Forestière
1,1977,British Antarctic Survey
1,1977,British Airtours
1,1977,Bouraq Indonesia Airlines
1,1977,Balkan Bulgarian Airlines
1,1977,Bali International Air Service
1,1977,Avioligure
1,1977,Aviogenex
1,1977,Aviatia Utilitara
2,1977,Aviateca
1,1977,Austral Lineas Aéreas
2,1977,Arab Wings
1,1977,American Velodur Metal Comp
1,1977,Alyemda
1,1977,Altair Airlines
1,1977,Alpha-Flug
2,1977,All Nippon Airways - ANA
1,1977,Alaska Aeronautical Industries
1,1977,Airwest Airlines
1,1977,Air Sunshine
1,1977,Air Service Hungary
1,1977,Air North Ltd.
1,1977,Air Niger
1,1977,Air Inter Gabon
1,1977,Air Inter
1,1977,Air Indiana
1,1977,Air France
1,1977,Air Djibouti
1,1977,African Lux
1,1977,Aerovias Las Minas
1,1977,Aerotour
1,1977,Aeronorte Colombia - Aerovias del Norte
1,1977,Aeronautica Militare Italiana - AMI
1,1977,Aerolineas Argo
3,1977,"Aeroflot, Yakutsk Civil Aviation Directorate"
1,1977,"Aeroflot, West Siberia Civil Aviation Directorate"
5,1977,Aeroflot / Uzbekistan
1,1977,"Aeroflot, Uralsk Civil Aviation Directorate"
1,1977,Aeroflot / Ukraine
2,1977,"Aeroflot, Tyumen Civil Aviation Directorate"
1,1977,"Aeroflot, Privolzhsk Civil Aviation Directorate"
1,1977,"Aeroflot, North Kavkaz Civil Aviation Directorate"
1,1977,"Aeroflot, Northern Civil Aviation Directorate"
1,1977,"Aeroflot, Moscow SPiMVL"
1,1977,"Aeroflot, Magadan Civil Aviation Directorate"
1,1977,Aeroflot / Lithuania
1,1977,Aeroflot / Latvia
1,1977,Aeroflot / Kyrgyzstan
1,1977,"Aeroflot, Krasnoyarsk Civil Aviation Directorate"
1,1977,"Aeroflot, Komi Civil Aviation Directorate"
1,1977,"Aeroflot, Kirovograd Flight School of Civil Aviation"
1,1977,"Aeroflot, International Civil Aviation Directorate"
4,1977,"Aeroflot, Far East Civil Aviation Directorate"
2,1977,"Aeroflot, East Siberia Civil Aviation Directorate"
1,1978,Zambia Airways
4,1978,Zakladu Uslug Agrolotniczych - ZUA
1,1978,Yemen Airlines
1,1978,Wiley C. Puckett
1,1978,West Indies Air Transport
1,1978,West African Air Cargo
1,1978,War Birds of Great Britain Ltd.
1,1978,VASP - Viação Aérea São Paulo
6,1978,Unknown
1,1978,Universal Air Leasing
5,1978,United States Navy
6,1978,United States Air Force - USAF
3,1978,United Airlines
1,1978,Unionair
1,1978,Tupolev Design Bureau
3,1978,Trans World Airlines - TWA
1,1978,Transportes Aéreos Bolivar
1,1978,Transporte Aéreo Militar Uruguayo - TAMU
1,1978,Transporte Aéreo Militar - TAM
1,1978,Tradewinds Airways
1,1978,Tennessee Valley Authority
1,1978,Tejas Airlines
1,1978,Taxi Aéreo El Venado
1,1978,TAVINA Colombia
1,1978,TAP Air Portugal
1,1978,TAM - Táxi Aéreo Marília
1,1978,Talair
1,1978,TABA - Transportes Aéreos da Bacia Amazônica
1,1978,Surinam Airways
1,1978,Suomen Ilmavoimat
2,1978,Soviet Air Force
1,1978,Solomon Islands Airlines
1,1978,SMB Stage Line
2,1978,Skyways International
1,1978,Skyways Cargo Airline
1,1978,Servicios Tecnicos Maracaibo
1,1978,Servicio Aéreo de Transportes Comerciales (SATCO)
1,1978,SAETA
1,1978,SADELCA Colombia - Sociedad Aérea del Caqueta
1,1978,Sabena
2,1978,Royal Thai Air Force - RTAF
1,1978,Rosenbalm Aviation
1,1978,Romanian Government
1,1978,Rocky Mountain Airways
1,1978,Qualitron Aero Services Inc.
2,1978,Piedmont Airlines
1,1978,Philippine Air Lines
1,1978,Panavia Cargo Development
3,1978,Pakistan International Airlines - PIA
1,1978,Pacific Western Airlines
1,1978,Pacific Southwest Airlines - PSA
1,1978,Onyx Aviation
1,1978,Oneida
1,1978,North East Bolivian Airways - NEBA
2,1978,North Central Airlines
1,1978,Nordeste Linhas Aéreas
1,1978,Nile Delta Air Services
1,1978,Nigeria Airways
1,1978,New World Air Charter
1,1978,Nepal Army Air Wing
1,1978,National Jets
2,1978,National Airlines
1,1978,M.S. Consultoria Técnica Operacional de Aviação
1,1978,Mission Air Lift Inc
1,1978,Merpati Nusantara Airlines
1,1978,Maxson Aviation
1,1978,Martin Aviation
1,1978,Marine Luchtvaart Dienst (MLD)
1,1978,Maniglia Construzioni
2,1978,LOT Polskie Linie Lotnicze
1,1978,Lonnie Russell Leasing & Rental Inc.
1,1978,Loftleidir
1,1978,Lineas Aéreas del Centro
2,1978,Líneas Aéreas del Caribe - LAC Colombia
2,1978,Linea Aeropostal Venezolana - LAV
1,1978,LAN Chile
1,1978,Korean Air Lines - KAL
1,1978,KLM Royal Dutch Airlines
1,1978,Kenn Borek Air
1,1978,Kelco Aircraft
1,1978,J. Whaley
1,1978,J. Rodriguez
1,1978,J. Ray McDermott & Company Inc.
1,1978,J.M. Cuadros
1,1978,Jim McGeorge
2,1978,Japan Maritime Self Defence Force - JMSDF
1,1978,Japan Air Lines - JAL
1,1978,Jamaica Defence Force-Air Wing
1,1978,Inlet Marine
2,1978,Indian Airlines
1,1978,Indian Air Force - IAF
1,1978,India Civil Aviation Department
1,1978,Imperial Iranian Air Force - IIAF
1,1978,Iberia
1,1978,Hukbong Himpapawid ng Pilipinas (Philippine Air Force)
1,1978,Hawkins & Powers Aviation
1,1978,Haiti Air Inter
1,1978,Guyana Airways
1,1978,Groth Air
1,1978,Fuerza Aérea Mexicana
1,1978,Fuerza Aérea Ecuatoriana
2,1978,Fuerza Aérea Colombiana
2,1978,Fuerza Aérea Argentina - FAA
1,1978,Frontier Airlines (FL)
1,1978,Fortele Aeriene Române
1,1978,Force Aérienne Tchadienne
2,1978,Force Aérienne de la République Islamique de Mauritanie
1,1978,Força Aérea Portuguesa
2,1978,Força Aérea Brasileira - FAB
1,1978,Flying Fireman
1,1978,Florida Aircraft Leasing
1,1978,Flight Training Center
1,1978,Flight Safety International
1,1978,Fischer Brothers Aviation
1,1978,Finnair
1,1978,Evergreen Air
2,1978,Ethiopian Airlines
1,1978,Encal Servicio Aéreo
2,1978,Elleniki Polemikí Aeroporía
1,1978,Egyptian Air Force
1,1978,DR & M Incorporated
1,1978,Digital Equipment Corporation
1,1978,Department of Forest and Mines
4,1978,CSA Ceskoslovenské Aerolinie
1,1978,Continental Oil Corp.
1,1978,Continental Air Lines
1,1978,Comstock International
1,1978,Commercial Air Transport
1,1978,Columbia Pacific Airlines
1,1978,Coastair
1,1978,China Airlines
1,1978,Caribe Air Sales
2,1978,Bush Air
3,1978,Burma Airways
1,1978,Bundesmarine
3,1978,Britten-Norman
1,1978,Bradley Air Services
1,1978,Botswana Defence Force Air Wing
2,1978,Balkan Bulgarian Airlines
1,1978,Bahamasair
2,1978,Aviateca
1,1978,Avianca
1,1978,Austral Lineas Aéreas
1,1978,ATESA (Aerotaxis Ecuatorianos SA)
1,1978,Argosy Air Lines
1,1978,Argosy Airlines
1,1978,Arctic Guide
1,1978,Amphibians
1,1978,Allegheny Airlines
1,1978,Alitalia
1,1978,Air Zaire
1,1978,Airwest Airlines
1,1978,Air Tchad
1,1978,Air Service Company
1,1978,Air Rhodesia
2,1978,Air-India
1,1978,Air Guinée
1,1978,Air Guadeloupe
1,1978,Air Ceylon
1,1978,Air Canada
1,1978,Air Alpes
1,1978,Aero Virgin Islands (AVI)
1,1978,Aero Services Corp.
1,1978,Aeropol
1,1978,Aeropesca Colombia
1,1978,Aeroméxico
1,1978,Aerolineas Argentinas
4,1978,"Aeroflot, Yakutsk Civil Aviation Directorate"
3,1978,"Aeroflot, West Siberia Civil Aviation Directorate"
2,1978,Aeroflot / Uzbekistan
3,1978,Aeroflot / Ukraine
1,1978,Aeroflot / Turkmenistan
2,1978,"Aeroflot, Privolzhsk Civil Aviation Directorate"
5,1978,"Aeroflot, North Kavkaz Civil Aviation Directorate"
2,1978,"Aeroflot, Kazakstan Civil Aviation Directorate"
1,1978,"Aeroflot, International Civil Aviation Directorate"
1,1978,"Aeroflot, Far East Civil Aviation Directorate"
1,1978,"Aeroflot, Central Region Civil Aviation Directorate"
1,1978,Aeroflot / Belarus
1,1978,Aeroflot / Azerbaijan
2,1978,Aeroflot
1,1978,Aero Express
1,1978,Advance Aviation Inc
1,1978,Acme Plywood & Veneer Company
1,1978,Aaron Enterprises Corporation
1,1978,09 Charlie Inc.
2,1979,Zakladu Uslug Agrolotniczych - ZUA
1,1979,Zakladu Urz. Chem.
1,1979,Yacimientos Petroliferos Fiscales
1,1979,WSK Okecie
1,1979,World Photography Co.
1,1979,Wiregrass Aviation
1,1979,Western Air Lines
1,1979,West Coast Air
1,1979,Waggoner Aircraft
1,1979,VOTEC Servicios Aéreos Regionais
1,1979,Varig
2,1979,Unknown
1,1979,United States Navy
1,1979,United States Forest Service
4,1979,United States Air Force - USAF
3,1979,United Airlines
1,1979,Uganda Airlines
1,1979,Türk Hava Yollari - THY
1,1979,Tunis Air
1,1979,Triple D Transport Co.
1,1979,Trans World Airlines - TWA
1,1979,Transportes Aéreos Profesionales - TAPSA
1,1979,Transportes Aéreos Kantuta - Trak Airways
1,1979,Transporte Aéreo Boliviano - TAB
1,1979,Trans National Airlines
2,1979,Trans Mediterranean Airways - TMA
1,1979,Transmandu
1,1979,Trans Catalina Airlines
1,1979,Trans Australia Airlines - TAA
1,1979,Transamerica Airlines
1,1979,Touraine Air Transport - TAT
1,1979,Tiburon Aircraft Inc
1,1979,Thurman L. Munson
1,1979,TAM Transportes Aéreos Regionais
1,1979,Taiwan Airlines
1,1979,TAAG Angola Airlines
1,1979,Swissair
1,1979,Swift Aire Lines
1,1979,Sun Air
1,1979,Sterling Airways
3,1979,Soviet Air Force
1,1979,South Pacific Island Airways - SPIA
1,1979,Southern Flyer Inc
1,1979,South Central Aviation
1,1979,Smithers Air Service
1,1979,Skystream Airlines
1,1979,Sea Airmotive
1,1979,Saudi Arabian Airlines
2,1979,SATENA
1,1979,SAN Ecuador (Servicios Aéreos Nacionales)
1,1979,SAETA
1,1979,Royal Thai Air Force - RTAF
1,1979,Royal Nepal Airlines
1,1979,Rocky Mountain Airways
1,1979,Rich International Airways
1,1979,Republic of China Air Force - ROCAF
1,1979,R.A. Armstrong
2,1979,Quebecair
1,1979,Procuraduría General de la República (PGR)
1,1979,Prinair
1,1979,Polish Air Force
1,1979,Philippe Cousteau
2,1979,Pan American World Airways (Pan Am)
1,1979,Pan-Air
1,1979,Pakistan International Airlines - PIA
2,1979,Pakistan Air Force
1,1979,Pacific Southwest Airlines - PSA
1,1979,Pacific Coastal Airlines
1,1979,OTRAG Range Air Services
1,1979,New World Air Charter
1,1979,Nevada Airlines
1,1979,National Jet Industries
1,1979,National Agriculture Organisation
1,1979,MOM Omsk MSZ
1,1979,M.J. Supply Inc.
1,1979,Mission Aviation Fellowship - MAF
1,1979,Ministerio de Agricultura y Cria
1,1979,Midwest Air Charter
1,1979,Middle East Airlines - MEA
1,1979,MIAT - Mongolian Airlines
1,1979,Miami Air Lease
1,1979,MÉM Repülögépes Szolgálat
1,1979,Massey-Ferguson
1,1979,Mackey International Airlines
1,1979,Luftstreitkräfte der NVA
2,1979,Lufthansa
1,1979,Loganair
1,1979,Líneas Aéreas de Nicaragua - LANICA
1,1979,Líder Táxi Aéreo
1,1979,Libyan Arab Repubic Air Force
2,1979,Libyan Arab Airlines
1,1979,L'Armée de L'Air
1,1979,Lao Aviation
1,1979,Lambair
1,1979,Kimex Inc
1,1979,Jose Benitez
2,1979,Japan Air Lines - JAL
1,1979,Irish Air Corps
1,1979,Inter Island Shipping Inc.
1,1979,Interflug
5,1979,Indian Airlines
1,1979,Indian Air Force - IAF
1,1979,Imperial Iranian Air Force - IIAF
1,1979,Iberia
1,1979,Harvest Air
1,1979,Guardia Nacional Bolivariana de Venezuela - GNBV
1,1979,Great Northern Airlines
1,1979,Go Transportation
2,1979,Garuda Indonesia Airways
3,1979,Fuerza Aérea Nicaragua
1,1979,Fuerza Aérea Mexicana
1,1979,Fuerza Aérea Hondureña
1,1979,Fuerza Aérea Guatemalteca
2,1979,Fuerza Aérea del Peru - FAP
1,1979,Fuerza Aérea Colombiana
1,1979,Frontier Flying Service
1,1979,Frisia-Luftverkehr Norddeich - FLN
1,1979,Frigorificos Movima
1,1979,Force Aérienne de la République Islamique de Mauritanie
1,1979,Força Aérea Brasileira - FAB
1,1979,Flugfélag Nordurlands
1,1979,Fiji Air
1,1979,Ferruzzi Spa
1,1979,Evergreen Helicopters
4,1979,Ethiopian Airlines
1,1979,ERA Helicopters
3,1979,Eastern Air Lines
1,1979,Eagle Aircraft Services
1,1979,Downeast Airlines
2,1979,Douglas Airways
1,1979,Dirgantara Air Services
1,1979,Delta Air Lines
1,1979,Dan-Air Services
1,1979,Cyprus Airways
1,1979,CTA - Consórcio Técnico de Aviação
1,1979,Cornerstone Construction Inc. ?
1,1979,Continental Air Lines
1,1979,Consultoria Tecnica Operacional de Aviação
1,1979,Commercial Air Freight Inc
1,1979,COMAG - Companhia Moçambicana de Aviação Geral
1,1979,China Airlines
1,1979,Chapman Commodities
1,1979,Canaan Amin
1,1979,CAMBA - Commercializadora Aérea Mixta Boliviana
1,1979,CAAK
1,1979,CAAC
1,1979,Butler Aircraft Company
1,1979,Bush Aviation
1,1979,British Airways
1,1979,Bradley Aviation
1,1979,Bradley Air Services
1,1979,Botswana Defence Force Air Wing
2,1979,Biman Bangladesh Airlines
1,1979,Big 6 General Partnership
1,1979,Biegert Aviation
1,1979,Beaver Air Spray
1,1979,Bali International Air Service
1,1979,Bahri Aviation
1,1979,Aviatia Utilitara
1,1979,Aviateca
1,1979,Aviación Naval Ecuatoriana - ANE
1,1979,Aviación del Ejército Ecuatoriana - AEE
2,1979,Austin Airways
1,1979,An-Son Drilling Company of Colombia
4,1979,American Airlines
1,1979,Allegheny Airlines
1,1979,Alitalia
1,1979,Alidair
1,1979,Alia Royal Jordanian Airlines
1,1979,Alas del Caribe
1,1979,ALAS - Atlantida Linea Aérea Sudamericana
1,1979,Air Rouergue
1,1979,Air Rhodesia
1,1979,Air North (Yukon Air Service)
2,1979,Air New Zealand
1,1979,Air New England
1,1979,Air Mauritanie
1,1979,Air Martinique
1,1979,Air Inuit
1,1979,Air Gabon
1,1979,Air France
1,1979,Aircraft Line Maintenance
1,1979,Air Algérie
1,1979,Aggadir Ltd.
1,1979,Aerovias Quisqueyana
1,1979,Aero Trasporti Italiani - ATI
1,1979,Aero Trades (Western)
1,1979,Aerotal Colombia
1,1979,Aeroservicios Parrague
1,1979,Aéro-Service
1,1979,Aeropol
1,1979,Aeronor Chile
1,1979,Aéronavale
2,1979,Aeronautica Militare Italiana - AMI
1,1979,Aerolineas Condor
3,1979,"Aeroflot, Yakutsk Civil Aviation Directorate"
2,1979,"Aeroflot, Uralsk Civil Aviation Directorate"
4,1979,Aeroflot / Ukraine
1,1979,"Aeroflot, Tyumen Civil Aviation Directorate"
1,1979,Aeroflot / Turkmenistan
1,1979,"Aeroflot, Privolzhsk Civil Aviation Directorate"
1,1979,"Aeroflot, Moscow SPiMVL"
2,1979,Aeroflot / Moldova
1,1979,"Aeroflot, Leningrad Civil Aviation Directorate"
1,1979,Aeroflot / Latvia
1,1979,"Aeroflot, Krasnoyarsk Civil Aviation Directorate"
1,1979,"Aeroflot, Far East Civil Aviation Directorate"
3,1979,"Aeroflot, Central Region Civil Aviation Directorate"
2,1979,Aeroflot / Belarus
1,1979,"Aeroflot, Arkhangelsk Civil Aviation Directorate"
1,1979,Aeroflot
2,1980,Zakladu Uslug Agrolotniczych - ZUA
2,1980,Zaire Air Force
1,1980,Yute Air Alaska
2,1980,WSK Mielec
1,1980,William J Evans
2,1980,VOTEC Servicios Aéreos Regionais
1,1980,Visionair International
4,1980,Unknown
2,1980,United States Navy
1,1980,United States Marine Corps
8,1980,United States Air Force - USAF
1,1980,United Airlines
1,1980,Umbutfo Swaziland Defence Force Air Wing
1,1980,Türk Hava Yollari - THY
1,1980,Trans World Airlines - TWA
1,1980,Transportes Aéreos Kantuta - Trak Airways
1,1980,Transportes Aéreos Bolivar
1,1980,Transporte Aéreo Militar - TAM Paraguay
1,1980,Trans Island Airways
1,1980,Transbrasil
1,1980,Transavio
1,1980,Transamerica Airlines
1,1980,Thunderbird Airways
2,1980,Thai Airways
1,1980,Texas International Airlines
1,1980,Tatmadaw Lei (Burmese Air Force)
1,1980,Tarom
1,1980,TAP Air Portugal
1,1980,TAME Ecuador
1,1980,TAC Colombia
1,1980,TACA International Airlines
2,1980,TAAG Angola Airlines
1,1980,Suburban Airlines
1,1980,St. Lucia Airways
1,1980,Stewart Island Air Services
1,1980,Spantax
5,1980,Soviet Air Force
2,1980,South African Air Force - SAAF
1,1980,Skywest Airlines (Australia)
1,1980,Sierra Leone Airways
1,1980,Servicios Aereos Regiomontanos - SARSA
1,1980,Security Pacific Equipment Lease
2,1980,Saudi Arabian Airlines
1,1980,SATENA
1,1980,SAHSA - Servicio Aéreo de Honduras SA
1,1980,Royal Thai Navy
1,1980,Royal Thai Air Force - RTAF
1,1980,Royal Saudi Air Force - RSAF
1,1980,Royal Malaysian Air Force - RMAF
1,1980,Royal Air Force - RAF
1,1980,Rio Airways
1,1980,Republic Airlines (RC)
1,1980,Redcoat Air Cargo
1,1980,Provincial Air Services
1,1980,Prospec
1,1980,private
1,1980,Philippine Air Lines
1,1980,Penarth Commercial Properties
2,1980,Pelita Air Service
1,1980,Pan American World Airways (Pan Am)
1,1980,Pacific Southwest Airlines - PSA
1,1980,Northwest Orient Airlines
1,1980,Northeast Jet
1,1980,National Airlines
3,1980,Middle East Airlines - MEA
1,1980,Miami Air Lease
1,1980,Merchant Bank
2,1980,McDonnell Douglas
1,1980,MAP Arsenyev MSZ
1,1980,Luftwaffe
1,1980,Lufkin Industries
3,1980,LOT Polskie Linie Lotnicze
2,1980,Lloyd Aéreo Boliviano - LAB
2,1980,Líneas Aéreas de Nicaragua - LANICA
1,1980,Linea Aeropostal Venezolana - LAV
1,1980,Latin Carga
1,1980,Lao Aviation
1,1980,Langham Petroleum Corp.
1,1980,Lambda Air Cargo
1,1980,Kuwait Airways
1,1980,Kuwait Air Force
1,1980,Kurfiss Aviation
1,1980,Korean Air Lines - KAL
1,1980,Kenneth L Meek
1,1980,Kennedy Flite Center
1,1980,Kellogg Co.
1,1980,J. Rule
1,1980,JMG Inc
1,1980,Itavia
1,1980,Islamic Republic of Iran Air Force - IRIAF
2,1980,Iraqi Airways
1,1980,Iran Air
2,1980,Interflug
1,1980,Instituto Mexicano de Seguridad Social
1,1980,Indian Airlines
2,1980,Indian Air Force - IAF
1,1980,Inair Panama
1,1980,Huns Air
1,1980,Howard Schlick
1,1980,Heyl Ha'Avir (Israeli Air Force)
1,1980,Hémet Exploration
1,1980,Hawkins & Powers Aviation
1,1980,Haiti Air Inter
1,1980,Government of Newfoundland and Labrador
1,1980,Gifford Aviation
1,1980,Garuda Indonesia Airways
1,1980,Gabon Government
1,1980,Fuerza Aérea Venezolana - FAV
1,1980,Fuerza Aérea Revolucionaria
1,1980,Fuerza Aérea Guatemalteca
1,1980,Fuerza Aérea del Peru - FAP
1,1980,Fuerza Aérea de Chile
1,1980,F. Sorensen
1,1980,Force Aérienne de la République Islamique de Mauritanie
1,1980,Força Aérea Brasileira - FAB
1,1980,Flugfelag Austurlands
1,1980,Florida Preferred Equity
1,1980,Florida Commuter Airlines
1,1980,Federal Nigerian Air Force
1,1980,Farm-Kem Inc
1,1980,Fairchild
1,1980,Ethiopian Airlines
1,1980,Établissements Economique du Casino
1,1980,El Al Israel Airlines
2,1980,Ejército del Aire
6,1980,Eastern Air Lines
1,1980,Eagle Airways Pty Ltd
1,1980,Dirgantara Air Services
1,1980,Dirección General de Aduanas
2,1980,Democratic Republic of Afghanistan Air Force (DRAAF)
5,1980,Delta Air Lines
1,1980,Dan-Air Services
1,1980,Czechoslovak Air Force
1,1980,Cyprus Airways
2,1980,Cubana de Aviación
2,1980,Continental Air Lines
1,1980,Compagnie Aérienne du Languedoc
1,1980,Clifford A. Hackney Sr.
1,1980,China Airlines
1,1980,Charles Clay
1,1980,Central Air Services
1,1980,Carga Aéreo Transportada
2,1980,Canadian Armed Forces
1,1980,Canadair
1,1980,CAAC
1,1980,Burma Airways
1,1980,Braniff International Airways
1,1980,Biman Bangladesh Airlines
1,1980,Bali International Air Service
2,1980,Avianca
1,1980,AVENSA
1,1980,Athens Leasing Corp.
1,1980,ATESA (Aerotaxis Ecuatorianos SA)
1,1980,ARCO - Aerolineas Colonia
1,1980,American Airlines
3,1980,Alitalia
1,1980,Alidair
1,1980,Alberto Morales
1,1980,Air Zaire
1,1980,Air Wisconsin
1,1980,Air Traffic Executive Jet
1,1980,Air Traders International
1,1980,Air Guinée
1,1980,Air Force of Zimbabwe
2,1980,Air Florida
1,1980,Airfast Indonesia
1,1980,Airborne Express
2,1980,Aerotal Colombia
1,1980,Aeroservicios Internacionales
1,1980,Aero Services Corp.
1,1980,Aeronorte Colombia - Aerovias del Norte
2,1980,Aeronaves del Peru
1,1980,Aéronavale
1,1980,Aerolineas La Paz
1,1980,Aerolineas Condor
1,1980,Aerolineas Argentinas
1,1980,Aeroklub Polskiej Rzeczypospolitej Ludowej - APRL
2,1980,"Aeroflot, Yakutsk Civil Aviation Directorate"
1,1980,"Aeroflot, West Siberia Civil Aviation Directorate"
1,1980,Aeroflot / Tajikistan
1,1980,"Aeroflot, Moscow SPiMVL"
1,1980,"Aeroflot, Krasnoyarsk Civil Aviation Directorate"
1,1980,"Aeroflot, Kazakstan Civil Aviation Directorate"
1,1980,"Aeroflot, International Civil Aviation Directorate"
1,1980,"Aeroflot, Far East Civil Aviation Directorate"
1,1980,"Aeroflot, Arkhangelsk Civil Aviation Directorate"
1,1980,Aeroflot
1,1980,Aero Express
1,1980,Aer Arann
1,1980,Advance Airlines
2,1981,Zakladu Uslug Agrolotniczych - ZUA
1,1981,VOTEC Servicios Aéreos Regionais
1,1981,Varig
1,1981,USAir
1,1981,Urcupina
1,1981,Unknown
1,1981,United States Navy
5,1981,United States Air Force - USAF
1,1981,United Aircraft Services
1,1981,Türk Hava Yollari - THY
2,1981,Türk Hava Kuvvetleri (Turkish Air Force)
1,1981,Trans World Airlines - TWA
1,1981,Trans-Provincial Airlines
1,1981,Transportes Aéreos Universal
1,1981,Transporte Aéreo Rioplatense - TAR
2,1981,Trans Mediterranean Airways - TMA
1,1981,Transamazonica Colombia
1,1981,Transair France
1,1981,Texasgulf Aviation
2,1981,Taxi Aéreo El Venado
1,1981,TAME Ecuador
1,1981,Talair
1,1981,Taiwan Airlines
1,1981,TAAG Angola Airlines
2,1981,Sun Valley Inc.
1,1981,Sudene-Superintendência do Desenvolvimento do Nordeste
1,1981,Sterling Airways
1,1981,Soviet Navy
1,1981,Southern Aero Trades Inc
1,1981,South African Air Force - SAAF
1,1981,Somali Airlines
1,1981,Sobelair
2,1981,Sky Train Air
1,1981,Skytrain Air
1,1981,Servicios Aereos Regiomontanos - SARSA
1,1981,Servicios Aéreos Nacionales - SANSA
1,1981,SENSA - Servicios Ejecutivos Nacionales
2,1981,SATENA
2,1981,SAHSA - Servicio Aéreo de Honduras SA
1,1981,SAFE Air
1,1981,SADELCA Colombia - Sociedad Aérea del Caqueta
1,1981,RRC Air Services
1,1981,Royal Moroccan Air Force
1,1981,Questor Surveys
1,1981,Puget Sound Tug & Barge Company
1,1981,Propair
1,1981,Pinders Charter Service
1,1981,Papua New Guinea Defence Force
4,1981,Pakistan International Airlines - PIA
1,1981,Pacific Alaska Airlines
1,1981,NLM Cityhopper
1,1981,Nationwide Air
1,1981,Nathaniel Hawthorne College
1,1981,Middle East Airlines - MEA
1,1981,MIAT - Mongolian Airlines
1,1981,Marine Luchtvaart Dienst (MLD)
1,1981,Mandala Airlines
1,1981,Malev Hungarian Airlines
1,1981,Maharashtra Government
9,1981,LOT Polskie Linie Lotnicze
1,1981,Lineas Aéreas Nacionales - LANSA
1,1981,Línea Aérea de Transporte Interior Sud Americano-LATISA
3,1981,Libyan Arab Airlines
1,1981,Lesotho Airways
1,1981,Kelowna Flightcraft Air Charter
1,1981,Kamchatka APO
1,1981,Jugoslovenski Aerotransport - JAT
1,1981,Jersey European Airways
1,1981,J.D. Gifford and Associates
1,1981,Islamic Republic of Iran Air Force - IRIAF
1,1981,Inversiones Rizo C. A.
1,1981,Inex-Adria Aviopromet
4,1981,Indian Airlines
1,1981,Hispaniola Airways
1,1981,Hemet Valley Flying Service
2,1981,Hémet Exploration
1,1981,Hawkins & Powers Aviation
1,1981,Hâng Không Viêtnam
1,1981,Guyana Civil Aviation Department
1,1981,Guyana Airways
1,1981,Grand Canyon Airlines
1,1981,Gifford Aviation
1,1981,Ghana Airways
1,1981,Georgia Pacific Corp.
1,1981,Gates Learjet
1,1981,Garuda Indonesia Airways
1,1981,GAF International Service
1,1981,Fuerza Aérea Panameña - FAP
1,1981,Fuerza Aérea Guatemalteca
1,1981,Fuerza Aérea Ecuatoriana
1,1981,Fuerza Aérea del Peru - FAP
1,1981,Fuerza Aérea de Chile
1,1981,Fuerza Aérea Argentina - FAA
1,1981,Freedom International
1,1981,Força Aérea Brasileira - FAB
1,1981,Flying Fireman
1,1981,Flight Management Inc.
1,1981,Far Eastern Air Transport - FEAT
2,1981,Ethiopian Airlines
1,1981,Ejército del Aire
1,1981,Egyptian Air Force
1,1981,Eastern Provincial Airways
4,1981,Eastern Air Lines
1,1981,Dorado Wings
1,1981,Dan-Air Services
1,1981,Crutcher Resources Corporation
1,1981,Continental Air Lines
1,1981,Command Aviation
1,1981,Club Aéronautique de Paris
1,1981,Cascade Airways
1,1981,Canadian Armed Forces
1,1981,Canada Department of Transport
1,1981,Cameroon Airlines
1,1981,CAMBA - Commercializadora Aérea Mixta Boliviana
1,1981,Bush Pilots Airways
1,1981,Burma Airways
1,1981,British Antarctic Survey
1,1981,Bradley Air Services
1,1981,Benin Government
1,1981,Aviatia Utilitara
1,1981,Avianca
3,1981,AVENSA
1,1981,Austral Lineas Aéreas
1,1981,Arax Airlines
1,1981,Antonov Design Bureau
1,1981,American Airlines
1,1981,Algerian Government
1,1981,Alco Aviation
1,1981,Air US
1,1981,Air Malta
1,1981,Air Madagascar
1,1981,Air Liberia
1,1981,Air Inuit
1,1981,Air-India
1,1981,Airgo Air Freight
1,1981,Air Florida
1,1981,Airfast Indonesia
1,1981,Air California
1,1981,Aero Union
1,1981,Aero Trades (Western)
1,1981,Aéro-Service
2,1981,Aeropesca Colombia
1,1981,Aeronica - Aerolineas Nicaraguenses
1,1981,Aéronavale
2,1981,Aeroméxico
1,1981,Aerolineas Argo
1,1981,Aero Léon
4,1981,"Aeroflot, Yakutsk Civil Aviation Directorate"
1,1981,"Aeroflot, Uralsk Civil Aviation Directorate"
2,1981,Aeroflot / Ukraine
2,1981,"Aeroflot, Privolzhsk Civil Aviation Directorate"
1,1981,"Aeroflot, Moscow Civil Aviation Directorate"
2,1981,"Aeroflot, Magadan Civil Aviation Directorate"
2,1981,Aeroflot / Latvia
2,1981,"Aeroflot, Krasnoyarsk Civil Aviation Directorate"
2,1981,"Aeroflot, Komi Civil Aviation Directorate"
1,1981,"Aeroflot, Kazakstan Civil Aviation Directorate"
1,1981,"Aeroflot, International Civil Aviation Directorate"
2,1981,"Aeroflot, Far East Civil Aviation Directorate"
3,1981,"Aeroflot, East Siberia Civil Aviation Directorate"
1,1981,"Aeroflot, Central Region Civil Aviation Directorate"
1,1981,Aeroflot / Azerbaijan
1,1981,Aerocor - Aerolineas Cordillera
1,1981,Aer Lingus
1,1981,ACES - Aerolineas Centrales de Colombia
2,1982,Zantop International Airlines
1,1982,WSK Okecie
